URL, created date, expires date, num changes, wayback URLs
columbus-turf.com,2000-01-28,2020-01-28,18,https://web.archive.org/web/20010201152000/columbus-turf.com;https://web.archive.org/web/20011127132135/columbus-turf.com;https://web.archive.org/web/20020118104946/columbus-turf.com;https://web.archive.org/web/20020327155801/columbus-turf.com;https://web.archive.org/web/20060617201635/columbus-turf.com;https://web.archive.org/web/20060813170345/columbus-turf.com;https://web.archive.org/web/20070921093751/columbus-turf.com;https://web.archive.org/web/20111108141324/columbus-turf.com;https://web.archive.org/web/20150602222337/columbus-turf.com;https://web.archive.org/web/20150801102321/columbus-turf.com;https://web.archive.org/web/20160531054813/columbus-turf.com;https://web.archive.org/web/20170208081142/columbus-turf.com;https://web.archive.org/web/20170515112019/columbus-turf.com;https://web.archive.org/web/20170921201005/columbus-turf.com;https://web.archive.org/web/20180107210402/columbus-turf.com;https://web.archive.org/web/20180322065437/columbus-turf.com;https://web.archive.org/web/20180807044837/columbus-turf.com;https://web.archive.org/web/20181229072958/columbus-turf.com;
columbusblueberry.com,2011-03-14,2021-03-14,12,https://web.archive.org/web/20120528131849/columbusblueberry.com;https://web.archive.org/web/20130529214750/columbusblueberry.com;https://web.archive.org/web/20131231214437/columbusblueberry.com;https://web.archive.org/web/20140625034808/columbusblueberry.com;https://web.archive.org/web/20141216220622/columbusblueberry.com;https://web.archive.org/web/20150707021321/columbusblueberry.com;https://web.archive.org/web/20150908095138/columbusblueberry.com;https://web.archive.org/web/20160627135438/columbusblueberry.com;https://web.archive.org/web/20160829214909/columbusblueberry.com;https://web.archive.org/web/20170616020823/columbusblueberry.com;https://web.archive.org/web/20170805115851/columbusblueberry.com;https://web.archive.org/web/20180805071030/columbusblueberry.com;
columbuscorpcoach.com,2015-09-08,2020-09-08,1,https://web.archive.org/web/20180808064017/columbuscorpcoach.com;
columbuscorporatecar.com,2015-09-08,2020-09-08,1,https://web.archive.org/web/20180807081022/columbuscorporatecar.com;
columbuscorporatecoach.com,2015-09-08,2020-09-08,1,https://web.archive.org/web/20180805061248/columbuscorporatecoach.com;
columbusturf.com,2011-03-14,2021-03-14,0
columbuswedding-photography.com,2011-04-12,2019-04-12,1,https://web.archive.org/web/20130721170703/columbuswedding-photography.com;
columbusweddingdj.love,2016-04-20,2019-04-20,2,https://web.archive.org/web/20180105093513/columbusweddingdj.love;https://web.archive.org/web/20180809110615/columbusweddingdj.love;
congressionalswampgas.com,2016-10-20,2018-10-20,1,https://web.archive.org/web/20180807190711/congressionalswampgas.com;
corncriblogic.us,2015-06-27,2018-06-26,1,https://web.archive.org/web/20180203084018/corncriblogic.us;
cotn.us,2006-01-05,2019-01-04,28,https://web.archive.org/web/20070313212823/cotn.us;https://web.archive.org/web/20070423011711/cotn.us;https://web.archive.org/web/20070629175038/cotn.us;https://web.archive.org/web/20100513032627/cotn.us;https://web.archive.org/web/20140517063209/cotn.us;https://web.archive.org/web/20141219082249/cotn.us;https://web.archive.org/web/20150125033046/cotn.us;https://web.archive.org/web/20150304152702/cotn.us;https://web.archive.org/web/20150407085820/cotn.us;https://web.archive.org/web/20150508075857/cotn.us;https://web.archive.org/web/20160111194654/cotn.us;https://web.archive.org/web/20160225032324/cotn.us;https://web.archive.org/web/20160302041420/cotn.us;https://web.archive.org/web/20160323042824/cotn.us;https://web.archive.org/web/20160404072628/cotn.us;https://web.archive.org/web/20161027095939/cotn.us;https://web.archive.org/web/20170204232913/cotn.us;https://web.archive.org/web/20170709193209/cotn.us;https://web.archive.org/web/20171008152732/cotn.us;https://web.archive.org/web/20171228120918/cotn.us;https://web.archive.org/web/20180411172955/cotn.us;https://web.archive.org/web/20180412230712/cotn.us;https://web.archive.org/web/20180413224754/cotn.us;https://web.archive.org/web/20180626054700/cotn.us;https://web.archive.org/web/20180813215641/cotn.us;https://web.archive.org/web/20180902073724/cotn.us;https://web.archive.org/web/20181017162808/cotn.us;https://web.archive.org/web/20190122125315/cotn.us;
crosscreekmeadowsapts.com,2016-03-15,2019-03-15,6,https://web.archive.org/web/20180402180702/crosscreekmeadowsapts.com;https://web.archive.org/web/20180410124440/crosscreekmeadowsapts.com;https://web.archive.org/web/20180415104634/crosscreekmeadowsapts.com;https://web.archive.org/web/20180808004728/crosscreekmeadowsapts.com;https://web.archive.org/web/20180826003857/crosscreekmeadowsapts.com;https://web.archive.org/web/20190109105357/crosscreekmeadowsapts.com;
cuireavecamour.com,2015-11-19,2017-11-19,0
cupphotography.com,2009-02-10,2021-02-10,1,https://web.archive.org/web/20180804145138/cupphotography.com;
cuppphotography.com,2009-02-10,2021-02-10,4,https://web.archive.org/web/20091018093430/cuppphotography.com;https://web.archive.org/web/20100120064838/cuppphotography.com;https://web.archive.org/web/20110129050151/cuppphotography.com;https://web.archive.org/web/20161021231721/cuppphotography.com;
danstockham.mobi,2016-10-12,2018-10-12,1,https://web.archive.org/web/20180809101920/danstockham.mobi;
danstockham.net,2016-10-12,2018-10-12,1,https://web.archive.org/web/20180203103051/danstockham.net;
danstockham.org,2016-10-12,2018-10-12,1,https://web.archive.org/web/20170521052210/danstockham.org;
danstockham.biz,2016-10-12,2018-10-11,1,https://web.archive.org/web/20180803230831/danstockham.biz;
danstockham.info,2016-10-12,2018-10-12,1,https://web.archive.org/web/20180203111322/danstockham.info;
danwiththeplan.com,2014-09-01,2018-09-01,2,https://web.archive.org/web/20160608172334/danwiththeplan.com;https://web.archive.org/web/20161106034815/danwiththeplan.com;
dashanimalrescue.org,2018-01-04,2019-01-04,4,https://web.archive.org/web/20160706163247/dashanimalrescue.org;https://web.archive.org/web/20160706163247/dashanimalrescue.org;https://web.archive.org/web/20170712135849/dashanimalrescue.org;https://web.archive.org/web/20180104214911/dashanimalrescue.org;
dashrescueohio.org,2016-10-12,2018-10-12,4,https://web.archive.org/web/20170315091516/dashrescueohio.org;https://web.archive.org/web/20170521054018/dashrescueohio.org;https://web.archive.org/web/20180307064941/dashrescueohio.org;https://web.archive.org/web/20181104061511/dashrescueohio.org;
davecordle.com,2013-05-30,2023-05-30,7,https://web.archive.org/web/20090221083517/davecordle.com;https://web.archive.org/web/20110201213611/davecordle.com;https://web.archive.org/web/20140106123935/davecordle.com;https://web.archive.org/web/20140517032142/davecordle.com;https://web.archive.org/web/20141216220939/davecordle.com;https://web.archive.org/web/20150801072117/davecordle.com;https://web.archive.org/web/20160110202653/davecordle.com;
daystarfoh.org,2017-10-15,2018-10-15,1,https://web.archive.org/web/20180809191345/daystarfoh.org;
deadanomalist.com,2013-02-11,2020-02-11,2,https://web.archive.org/web/20180203090446/deadanomalist.com;https://web.archive.org/web/20180805215455/deadanomalist.com;
delphosseniorapts.com,2016-03-15,2019-03-15,2,https://web.archive.org/web/20180806050715/delphosseniorapts.com;https://web.archive.org/web/20180822142443/delphosseniorapts.com;
divalashes.us,2014-09-19,2018-09-18,1,https://web.archive.org/web/20180811185726/divalashes.us;
24daystart.com,2012-05-21,2019-05-21,1,https://web.archive.org/web/20180808005811/24daystart.com;
5deadcatscom.com,2016-05-19,2020-05-19,1,https://web.archive.org/web/20180804211944/5deadcatscom.com;
alliedfireservice.com,2007-02-10,2019-02-10,4,https://web.archive.org/web/20080820204329/alliedfireservice.com;https://web.archive.org/web/20110207132304/alliedfireservice.com;https://web.archive.org/web/20130221082817/alliedfireservice.com;https://web.archive.org/web/20140516233639/alliedfireservice.com;
allkindsoffiltersusa.co,2013-02-05,2019-02-04,1,https://web.archive.org/web/20180809021834/allkindsoffiltersusa.co;
allwaterhauling.com,2015-06-01,2018-06-01,0
amazingyoumakeup.com,2014-09-06,2018-09-06,1,https://web.archive.org/web/20180805043003/amazingyoumakeup.com;
ashville4thofjuly.net,2017-01-05,2019-01-05,0
ashville4thofjuly.org,2017-01-05,2019-01-05,1,https://web.archive.org/web/20180810115329/ashville4thofjuly.org;
ashvillechiropractic.com,2008-06-04,2020-06-04,31,https://web.archive.org/web/20100123001028/ashvillechiropractic.com;https://web.archive.org/web/20100611140811/ashvillechiropractic.com;https://web.archive.org/web/20110128094910/ashvillechiropractic.com;https://web.archive.org/web/20111013025858/ashvillechiropractic.com;https://web.archive.org/web/20121025074253/ashvillechiropractic.com;https://web.archive.org/web/20130521031508/ashvillechiropractic.com;https://web.archive.org/web/20130622175008/ashvillechiropractic.com;https://web.archive.org/web/20130709080619/ashvillechiropractic.com;https://web.archive.org/web/20130709080651/ashvillechiropractic.com;https://web.archive.org/web/20140106053942/ashvillechiropractic.com;https://web.archive.org/web/20140208025633/ashvillechiropractic.com;https://web.archive.org/web/20140516222939/ashvillechiropractic.com;https://web.archive.org/web/20141118022131/ashvillechiropractic.com;https://web.archive.org/web/20141216184327/ashvillechiropractic.com;https://web.archive.org/web/20141224222034/ashvillechiropractic.com;https://web.archive.org/web/20150801024144/ashvillechiropractic.com;https://web.archive.org/web/20150801233127/ashvillechiropractic.com;https://web.archive.org/web/20151011051014/ashvillechiropractic.com;https://web.archive.org/web/20160109102438/ashvillechiropractic.com;https://web.archive.org/web/20160205030251/ashvillechiropractic.com;https://web.archive.org/web/20160305024557/ashvillechiropractic.com;https://web.archive.org/web/20160421170852/ashvillechiropractic.com;https://web.archive.org/web/20160430153636/ashvillechiropractic.com;https://web.archive.org/web/20161001172351/ashvillechiropractic.com;https://web.archive.org/web/20161112074042/ashvillechiropractic.com;https://web.archive.org/web/20170523112639/ashvillechiropractic.com;https://web.archive.org/web/20170609202209/ashvillechiropractic.com;https://web.archive.org/web/20170915184738/ashvillechiropractic.com;https://web.archive.org/web/20180318084939/ashvillechiropractic.com;https://web.archive.org/web/20180805112021/ashvillechiropractic.com;https://web.archive.org/web/20180818214704/ashvillechiropractic.com;
ashvilledental.com,2010-05-31,2019-05-31,12,https://web.archive.org/web/20100601085518/ashvilledental.com;https://web.archive.org/web/20110128094910/ashvilledental.com;https://web.archive.org/web/20150801010144/ashvilledental.com;https://web.archive.org/web/20160109092821/ashvilledental.com;https://web.archive.org/web/20170911172537/ashvilledental.com;https://web.archive.org/web/20171111072936/ashvilledental.com;https://web.archive.org/web/20171212032057/ashvilledental.com;https://web.archive.org/web/20180307013045/ashvilledental.com;https://web.archive.org/web/20180415025413/ashvilledental.com;https://web.archive.org/web/20180516050955/ashvilledental.com;https://web.archive.org/web/20180805051107/ashvilledental.com;https://web.archive.org/web/20181022081937/ashvilledental.com;
ashvillevikingfest.com,2003-06-06,2019-06-06,31,https://web.archive.org/web/20030813001055/ashvillevikingfest.com;https://web.archive.org/web/20030920151512/ashvillevikingfest.com;https://web.archive.org/web/20031208230349/ashvillevikingfest.com;https://web.archive.org/web/20040202195438/ashvillevikingfest.com;https://web.archive.org/web/20040325000535/ashvillevikingfest.com;https://web.archive.org/web/20040526215517/ashvillevikingfest.com;https://web.archive.org/web/20040829050626/ashvillevikingfest.com;https://web.archive.org/web/20050131193740/ashvillevikingfest.com;https://web.archive.org/web/20050306233501/ashvillevikingfest.com;https://web.archive.org/web/20050403154159/ashvillevikingfest.com;https://web.archive.org/web/20050507055256/ashvillevikingfest.com;https://web.archive.org/web/20050819034410/ashvillevikingfest.com;https://web.archive.org/web/20051013072654/ashvillevikingfest.com;https://web.archive.org/web/20060206193730/ashvillevikingfest.com;https://web.archive.org/web/20060402195828/ashvillevikingfest.com;https://web.archive.org/web/20060610120606/ashvillevikingfest.com;https://web.archive.org/web/20060813160328/ashvillevikingfest.com;https://web.archive.org/web/20061004023435/ashvillevikingfest.com;https://web.archive.org/web/20061205045745/ashvillevikingfest.com;https://web.archive.org/web/20070324081341/ashvillevikingfest.com;https://web.archive.org/web/20070406200736/ashvillevikingfest.com;https://web.archive.org/web/20070607200100/ashvillevikingfest.com;https://web.archive.org/web/20071019050448/ashvillevikingfest.com;https://web.archive.org/web/20080509085828/ashvillevikingfest.com;https://web.archive.org/web/20090102051509/ashvillevikingfest.com;https://web.archive.org/web/20100326182700/ashvillevikingfest.com;https://web.archive.org/web/20110811124435/ashvillevikingfest.com;https://web.archive.org/web/20130420060434/ashvillevikingfest.com;https://web.archive.org/web/20141216182601/ashvillevikingfest.com;https://web.archive.org/web/20180627171219/ashvillevikingfest.com;https://web.archive.org/web/20181115130629/ashvillevikingfest.com;
aubreesbooks.com,2013-05-02,2019-05-02,1,https://web.archive.org/web/20130729062812/aubreesbooks.com;
bachelorettetobrideweddings.com,2015-08-09,2018-08-09,1,https://web.archive.org/web/20180804184701/bachelorettetobrideweddings.com;
beautifullycustomboutique.com,2017-11-06,2018-11-06,0
bestairfurnacefilters.us,2014-08-29,2018-08-28,2,https://web.archive.org/web/20180812005656/bestairfurnacefilters.us;https://web.archive.org/web/20180812022024/bestairfurnacefilters.us;
beststuffworld.com,2017-03-08,2019-03-08,1,https://web.archive.org/web/20180808232157/beststuffworld.com;
blueberryvalley.net,2011-03-14,2021-03-14,1,https://web.archive.org/web/20130521173031/blueberryvalley.net;
bridgestreetlandingapts.com,2016-03-15,2019-03-15,2,https://web.archive.org/web/20180804193505/bridgestreetlandingapts.com;https://web.archive.org/web/20180814175351/bridgestreetlandingapts.com;
buckeye-contractors.com,2016-08-17,2018-08-17,5,https://web.archive.org/web/20090310110633/buckeye-contractors.com;https://web.archive.org/web/20161004082203/buckeye-contractors.com;https://web.archive.org/web/20170626095721/buckeye-contractors.com;https://web.archive.org/web/20170926151558/buckeye-contractors.com;https://web.archive.org/web/20181101180344/buckeye-contractors.com;
buckeyestatearmory.com,2016-07-02,2019-07-02,1,https://web.archive.org/web/20180808093750/buckeyestatearmory.com;
buildingahimfuture.com,2015-12-04,2020-12-04,2,https://web.archive.org/web/20180806203241/buildingahimfuture.com;https://web.archive.org/web/20180824010501/buildingahimfuture.com;
